BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
PT. Sinta Prima Feedmill,"Jl. Sulaiman No.27A-B-C, Kemanggisan, Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jl. Sulaiman No.27A-B-C, RT.2/RW.4, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Sulaiman No.27A-B-C, Kemanggisan, Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta, Jl. Sulaiman No.27A-B-C, RT.2/RW.4, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ2V+6W,,,"-6.1994612, 106.7947963",Kantor Perusahaan,,N,"4,1",25,,221,https://lh5.googleusercontent.com/p/AF1QipO96p3eJULP7LWgTuIdELuaXh-RDj95zZm46DcB=w426-h240-k-no,"https://www.google.com/maps/place/PT.+Sinta+Prima+Feedmill/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6bf8e620d6f:0xca87d832b8f0a323!8m2!3d-6.1994612!4d106.7947963"
PT. PIONEERINDO GOURMET INTERNATIONAL. Tbk,"Jl. Palmerah Utara No.100, RT.1/RW.7, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Palmerah Utara No.100, RT.1/RW.7, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQVW+78,cfcindonesia.com,(021) 53668999,"-6.2068635, 106.7958541",Kantor Perusahaan,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"4,2",59,,3,https://lh5.googleusercontent.com/p/AF1QipNdFOeR_ivAuUoyIxw-Imvso1sEL3aZwLdanSr4=w408-h544-k-no,"https://www.google.com/maps/place/PT.+PIONEERINDO+GOURMET+INTERNATIONAL.+Tbk/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6b86aab9c53:0x1c543665581806e!8m2!3d-6.2068635!4d106.7958541"
Wisma Akr,"Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ59+88,akr.co.id,,"-6.1916293, 106.7682663",Kantor Perusahaan,,Y,"4,5",135,,34,https://lh5.googleusercontent.com/p/AF1QipNDt6z0NoBhqbYGSIRW2BdV3TM0tzAyQPlq4j4G=w408-h306-k-no,"https://www.google.com/maps/place/Wisma+Akr/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f71dae3dae3b:0x90163e99a268110e!8m2!3d-6.1916293!4d106.7682663"
Jakarta Barat,"Blok D. II, Jl. Anggrek Garuda Blok D. II No.12, RT.2/RW.2, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Blok D. II, Jl. Anggrek Garuda Blok D. II No.12, RT.2/RW.2, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ5V+QX,,0811-1599-900,"-6.190579, 106.7948921",,,N,,,,0,https://geo0.ggpht.com/cbk?panoid=6yM5TzARJLhvvWRhqJpQ-Q&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=247.71783&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Jakarta+Barat/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7a455424fd9:0x534e3ed93e908c11!8m2!3d-6.190579!4d106.7948921"
PT. EXSA Internasional,"Jl. Tomang Raya No.74, Jatipulo, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","Jl. Tomang Raya No.74, Jatipulo, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,RRG4+63,,(021) 5604362,"-6.174411, 106.805176",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,7",23,,13,https://lh5.googleusercontent.com/p/AF1QipN7sWq_RltefkpxFb99BiTmde6DlnL_3BpAOiMe=w408-h544-k-no,"https://www.google.com/maps/place/PT.+EXSA+Internasional/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f66327bd9eb1:0xed1e1e12fac74bc7!8m2!3d-6.174411!4d106.805176"
PT SAMUDRA INDONESIA,"Jl. Letjen S. Parman, RT.10/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman, RT.10/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+R3,,,"-6.1953764, 106.7976619",Kantor Perusahaan,,N,"5,0",1,,0,https://geo3.ggpht.com/cbk?panoid=nWrvMQeZVeAeVjNhhRAmPA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=257.62976&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+SAMUDRA+INDONESIA/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f695ac424c9d:0x24460c225b9845a!8m2!3d-6.1953764!4d106.7976619"
PT Exa Mitra Solusi,"Rukan Graha Arteri Mas Kav. 62-63, Jalan Panjang No. 68, Jakarta Barat 11520, RT.19/RW.4, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 10220","Rukan Graha Arteri Mas Kav. 62-63, Jalan Panjang No. 68, Jakarta Barat 11520, RT.19/RW.4, South Kedoya, Kebonjeruk",West Jakarta City,Jakarta,10220,RQ89+44,examitrasolusi.co.id,(021) 5804700,"-6.18475, 106.767873",Kantor Perusahaan,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,"4,0",196,,25,https://lh5.googleusercontent.com/p/AF1QipPjm0h7CwpzZZhniMo-G6Do1LWYV7c-XQqCTU1Y=w408-h544-k-no,"https://www.google.com/maps/place/PT+Exa+Mitra+Solusi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f403268604cb:0xf7a160725618986d!8m2!3d-6.18475!4d106.767873"
OFFICE TOTO,"Jl. Letjen S. Parman Blok G No.Kav 66, RT.10/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman Blok G No.Kav 66, RT.10/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ3X+Q8,,,"-6.19553, 106.7983409",Kantor Perusahaan,,N,"4,5",4,,9,https://lh5.googleusercontent.com/p/AF1QipPsfp8P4svFaNCVAbOxamhrQEArivMG-BSqU1Jt=w408-h306-k-no,"https://www.google.com/maps/place/OFFICE+TOTO/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f695b6b77f49:0xdb7d69ba09127d7f!8m2!3d-6.19553!4d106.7983409"
PT Djarum,"Jl. KS Tubun IIC No.57, RT.3/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. KS Tubun IIC No.57, RT.3/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR63+47,djarum.com,(021) 5346901,"-6.1896939, 106.803185",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",497,,100,https://lh5.googleusercontent.com/p/AF1QipOGfZAWsOQ7uE3nOxtmQkLsAym0gNF3RFBd5cYI=w408-h612-k-no,"https://www.google.com/maps/place/PT+Djarum/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f1ffd37c6f0d:0x159c8ea152075f2!8m2!3d-6.1896939!4d106.803185"
PT. Karisma Bahana Gemilang Easy Shopping,"Jl. Penjernihan 1 No.4, RT.7/RW.6, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 10210","Jl. Penjernihan 1 No.4, RT.7/RW.6, Bend. Hilir, Kecamatan Tanah Abang",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,10210,RR42+FJ,,(021) 39736000,"-6.1937584, 106.8016144",Kantor Perusahaan,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"2,3",139,,23,https://lh5.googleusercontent.com/p/AF1QipMsk9sEhUkGwH8vIsNXqtog9W5Vf1LJN9rlkQSF=w408-h725-k-no,"https://www.google.com/maps/place/PT.+Karisma+Bahana+Gemilang+Easy+Shopping/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f693ae329857:0xbce0edc26b1d58c8!8m2!3d-6.1937584!4d106.8016144"
PT. Strategic Partner Solution,"Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR22+32,myspsolution.com,(021) 53673270,"-6.199765, 106.800055",Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,6",8,,13,https://lh5.googleusercontent.com/p/AF1QipMAHSTQJWk4atI5QvE0ihs7D9M4e_uuCwfTktLQ=w791-h240-k-no,"https://www.google.com/maps/place/PT.+Strategic+Partner+Solution/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6be7bb59f1b:0xbffa6596672310c8!8m2!3d-6.199765!4d106.800055"
PT. ASIA AKSES UTAMA (ISP),"Wisma 76 Lantai 18, Jl. Letjen. S. Parman Kav. 76, RT.4/RW.3, Slipi, RT.4, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 76 Lantai 18, Jl. Letjen. S. Parman Kav. 76, RT.4/RW.3, Slipi, RT.4, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+M6,,(021) 53666611,"-6.1907911, 106.7981232",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"5,0",1,,5,https://lh5.googleusercontent.com/p/AF1QipMi-GAZmV0UuvyQd3isT30mltrZm7z5zrCibTBx=w426-h240-k-no,"https://www.google.com/maps/place/PT.+ASIA+AKSES+UTAMA+(ISP)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7735e91a81b:0xd1c2462504f16130!8m2!3d-6.1907911!4d106.7981232"
PT. Griya Idola,"Jl. Letjen S Parman Kav 62-63 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.8/RW.4, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S Parman Kav 62-63 Slipi Palmerah Jakarta Barat DKI Jakarta, RT.8/RW.4, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ2X+W8,,(021) 5347112,"-6.197739, 106.798375",Kantor Perusahaan,,N,"5,0",1,,0,https://geo0.ggpht.com/cbk?panoid=G7rrAo40ObNnZ3ji4ECoTg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=72.8213&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Griya+Idola/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6958c93e56b:0x9e38c55c6d3761b0!8m2!3d-6.197739!4d106.798375"
PT Daiti Carbon Nusantara,"Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ2X+2W,lautan-luas.com,(021) 53696209,"-6.1999322, 106.7998351",,"Selasa 08.00–16.00,Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.00. Sembunyikan jam buka untuk seminggu",N,,,,0,https://geo1.ggpht.com/cbk?panoid=PXoT2YLxZWDCvcvz4vFE0A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=273.0717&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Daiti+Carbon+Nusantara/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6be7ebbcbd7:0x4321d894b780ca82!8m2!3d-6.1999322!4d106.7998351"
Qabul (Operational Office),"Jl. Letjen S. Parman No.Kav 68, RT.11/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.Kav 68, RT.11/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ4X+66,qabul.co.id,0811-812-121,"-6.194471, 106.798083",,"Selasa 08.00–16.30,Rabu 08.00–16.30,Kamis 08.00–16.30,Jumat 08.00–16.30,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.30. Sembunyikan jam buka untuk seminggu",Y,,,,7,https://lh5.googleusercontent.com/p/AF1QipNX7S2WiBTozLF9w5NOekyOoOCqqXUnTDHcjpPa=w408-h725-k-no,"https://www.google.com/maps/place/Qabul+(Operational+Office)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f7296285c083:0xa8385e09c5982d62!8m2!3d-6.194471!4d106.798083"
PT.JAVA INDOKU,"108, Jl. Anggrek Neli Murni Blok C No.1, RT.10/RW.1, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","108, Jl. Anggrek Neli Murni Blok C No.1, RT.10/RW.1, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ6V+8X,javaindoku.com,,"-6.1892347, 106.7949096",Kantor Perusahaan,"Selasa 08.00–18.00,Rabu 08.00–18.00,Kamis 08.00–18.00,Jumat 08.00–18.00,Sabtu 08.00–18.00,Minggu Tutup,Senin 08.00–18.00. Sembunyikan jam buka untuk seminggu",N,"4,4",14,,2,https://geo2.ggpht.com/cbk?panoid=uIyFrHEd4LZPjSYsHmt5GQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=283.70505&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.JAVA+INDOKU/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f692cf45d9c9:0x15cb46406aff8fb1!8m2!3d-6.1892347!4d106.7949096"
PT Prime System Indonesia,"Jl. Mandala Raya No.11B, RT.12/RW.1, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Mandala Raya No.11B, RT.12/RW.1, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQ7W+7H,primesystem.id,0822-5057-7777,"-6.186779, 106.796398",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,5",34,,13,https://lh5.googleusercontent.com/p/AF1QipMHl6fyAhA5dPblljFecThH1pmfYrZfYyKWTsf0=w408-h243-k-no,"https://www.google.com/maps/place/PT+Prime+System+Indonesia/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f68d71969823:0x82f7e6907c843cc0!8m2!3d-6.186779!4d106.796398"
PT.Hikmah Jaya Perkasa,"Jl. Brigjen. Katamso, RT.2/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Brigjen. Katamso, RT.2/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ4X+QM,,(021) 5484890,"-6.1930462, 106.7991343",,,N,,,,0,https://geo2.ggpht.com/cbk?panoid=nDreTsdtHVJrs3WrxG-Uzg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=189.39915&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.Hikmah+Jaya+Perkasa/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6940e5fbd2d:0xf68351573e001443!8m2!3d-6.1930462!4d106.7991343"
Cimory Direct Sales,"Jalan Aipda KS. Tubun IV No. 41B, Slipi, Palmerah, RT.3/RW.7, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jalan Aipda KS. Tubun IV No. 41B, Slipi, Palmerah, RT.3/RW.7, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR32+2H,lokerenjoy2016.blogspot.com,0896-8980-2710,"-6.1974173, 106.8013753",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=IX4aT0qzKsmw73PEe9RFaQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=176.4729&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Cimory+Direct+Sales/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6961ef732a1:0xc30081444f42096e!8m2!3d-6.1974173!4d106.8013753"
SPOTEC,"Jl. Arjuna Utara No.35, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","Jl. Arjuna Utara No.35, RT.1/RW.1, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470,RQ8R+F7,spotec.co.id,(021) 56981055,"-6.1838559, 106.7907206",Kantor Perusahaan,,N,"5,0",10,,4,https://lh5.googleusercontent.com/p/AF1QipN5B4v-Ez2TSIN1wxR4ygsVXvVM1vBBxiMJncXU=w408-h725-k-no,"https://www.google.com/maps/place/SPOTEC/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6fca6aeee13:0x8f93cec14ca7a7a6!8m2!3d-6.1838559!4d106.7907206"
Yansyah,"Jl. F No.3, RT.11/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. F No.3, RT.11/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ4X+XM,,,"-6.1926112, 106.7991706",Kantor Perusahaan,,N,"5,0",1,,2,https://geo3.ggpht.com/cbk?panoid=SxhlN06T5ZxL-PlrMmxWRg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=348.9337&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Yansyah/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f725afa3e029:0xc8205fe05f59116!8m2!3d-6.1926112!4d106.7991706"
Nusantara Sakti Group,"Gedung The Victoria Lantai 5-6 Jl. Tomang Raya Kav. 35-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Gedung The Victoria Lantai 5-6 Jl. Tomang Raya Kav. 35-37, RT.12/RW.5, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RRF2+F6,nusantara-sakti.com,(021) 5686666,"-6.1763184, 106.8005977",Kantor Perusahaan,"Selasa 08.30–17.00,Rabu 08.30–17.00,Kamis 08.30–17.00,Jumat 08.30–17.00,Sabtu 08.30–12.00,Minggu Tutup,Senin 08.30–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",422,,17,https://lh5.googleusercontent.com/p/AF1QipMRihq2-xv-dVo-If04C-LUeHoehDXk5OjdEYDn=w408-h330-k-no,"https://www.google.com/maps/place/Nusantara+Sakti+Group/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6621a4a2121:0xe6e3f5d9547106ce!8m2!3d-6.1763184!4d106.8005977"
PT. Lautan Luas Tbk.,"Graha Indramas, Gedung, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Gedung, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR22+22,lautan-luas.com,(021) 80660777,"-6.1999481, 106.8000459",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",54,,16,https://lh5.googleusercontent.com/p/AF1QipPmHuIzXmuSampJX9z3FAxUoZZjKgsaYWyQslAr=w408-h612-k-no,"https://www.google.com/maps/place/PT.+Lautan+Luas+Tbk./@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f697c09a1b3b:0x22b048239df899cb!8m2!3d-6.1999481!4d106.8000459"
PT Mobilwow,"Grand Slipi Tower, Lantai 41 KL Jl. Let. Jend. S. Parman, Kav. 22-24 Jakarta Barat RT.1, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Grand Slipi Tower, Lantai 41 KL Jl. Let. Jend. S. Parman, Kav. 22-24 Jakarta Barat RT.1, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+MC,mobilwow.com,(021) 29022260,"-6.2007999, 106.7985726",Kantor Perusahaan,"Selasa 08.30–19.00,Rabu 08.30–19.00,Kamis 08.30–19.00,Jumat 08.30–19.00,Sabtu Tutup,Minggu Tutup,Senin 08.30–19.00. Sembunyikan jam buka untuk seminggu",Y,"4,4",9,,11,https://lh5.googleusercontent.com/p/AF1QipNc_K9xZDaFFqBc77AvQYSooiAyV1SRDrOV1wXF=w408-h271-k-no,"https://www.google.com/maps/place/PT+Mobilwow/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f6b958fa38af:0x31f3997de12c2aab!8m2!3d-6.2007999!4d106.7985726"
Kantor Panin Dubai Bank Syariah,"Jalan Brigjen. Katamso No. 27, Kota Bambu Selatan, Palmerah, RT.5/RW.8, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","Jalan Brigjen. Katamso No. 27, Kota Bambu Selatan, Palmerah, RT.5/RW.8, Kota Bambu Sel., Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11420,RQ6X+7R,,(021) 56956100,"-6.1892727, 106.7995461",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,6",17,,6,https://lh5.googleusercontent.com/p/AF1QipNS36gPWCPZzo4v5syzwq0_AbRNBapQOVOf5ukl=w408-h544-k-no,"https://www.google.com/maps/place/Kantor+Panin+Dubai+Bank+Syariah/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+menara+citicon+jakarta+barat!3m4!1s0x2e69f692250d4085:0x8d426ab50d4a6262!8m2!3d-6.1892727!4d106.7995461"
