BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
PT. Massindo International,"Jl. Meruya Ilir Raya Taman Kb. Jeruk Blk. AIII No.1, RT.4/RW.7, Meruya Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","Jl. Meruya Ilir Raya Taman Kb. Jeruk Blk. AIII No.1, RT.4/RW.7, Meruya Sel., Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11610,,massindo.com,(021) 29223333,"-6.198412, 106.745598",Kantor Perusahaan,"Rabu 08.30–17.00,Kamis 08.30–17.00,Jumat 08.30–17.00,Sabtu 08.30–17.00,Minggu Tutup,Senin 08.30–17.00,Selasa 08.30–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,1",20,,4,https://lh5.googleusercontent.com/p/AF1QipOrRfAChIEj-u7gqsJ5PCpc17lvOhTAKJKq4tTZ=w564-h240-k-no,"https://www.google.com/maps/place/PT.+Massindo+International/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f76abe037151:0x2cc328b35d062820!8m2!3d-6.198412!4d106.745598"
BBS,"Jl. Kepa Tim. Raya No.30, RT.1/RW.8, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510","Jl. Kepa Tim. Raya No.30, RT.1/RW.8, Duri Kepa, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11510,RQCG+6J,,,"-6.1794856, 106.7765941",Kantor Perusahaan,,N,"4,3",4,,0,https://geo2.ggpht.com/cbk?panoid=Gs8Ozb5-fQvKMHcR4omaqQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=216.37512&pitch=0&thumbfov=100,"https://www.google.com/maps/place/BBS/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6ff34a95063:0x77db024a8a78a3d5!8m2!3d-6.1794856!4d106.7765941"
KHP Tubagus Angke PALYJA,"Jl. Tj. Duren Timur IV No.4, RT.8/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","Jl. Tj. Duren Timur IV No.4, RT.8/RW.6, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470,RQCM+PX,id.palyja.co.id,(021) 56968301,"-6.1782459, 106.7849592",Perusahaan Daerah Air Minum (PDAM,"Rabu 09.00–15.00,Kamis 09.00–15.00,Jumat 09.00–15.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–15.00,Selasa 09.00–15.00. Sembunyikan jam buka untuk seminggu",N,"1,9",10,,3,https://lh5.googleusercontent.com/p/AF1QipPbHIDWhyrfRidFV8dDIjAk0ks8QKyeJfp2Jrc=w408-h306-k-no,"https://www.google.com/maps/place/KHP+Tubagus+Angke+PALYJA/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6f5d6a9b541:0x90cec721c10251c1!8m2!3d-6.1782459!4d106.7849592"
PT. J.CO Donuts & Coffee (Jhonny Andrean Group),"Grand Intercon, Ruko, Jl. Meruya Ilir Raya No.10, RT.11/RW.6, Meruya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620","Grand Intercon, Ruko, Jl. Meruya Ilir Raya No.10, RT.11/RW.6, Meruya Utara, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11620,RP3X+57,jcodonuts.com,0815-8898-000,"-6.1970569, 106.7481658",Kantor Perusahaan,"Rabu 09.00–18.00,Kamis 09.00–18.00,Jumat 09.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–18.00,Selasa 09.00–18.00. Sembunyikan jam buka untuk seminggu",Y,"4,1",90,,6,https://lh5.googleusercontent.com/p/AF1QipM4eFy1ZWLnS7oELAp5QyDnpEjureIHzByhW4aZ=w408-h261-k-no,"https://www.google.com/maps/place/PT.+J.CO+Donuts+%26+Coffee+(Jhonny+Andrean+Group)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7439b93bead:0x551da37348c77fc5!8m2!3d-6.1970569!4d106.7481658"
Kantor KC Proex Jakarta barat,"Kemanggisan Ilir Vb No.04, RT.12/RW.8, Kemanggisan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Kemanggisan Ilir Vb No.04, RT.12/RW.8, Kemanggisan, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,RQ7Q+6H,proextracking.com,0815-1433-5537,"-6.1869514, 106.7889792",Kantor Perusahaan,"Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu 09.00–17.00,Minggu Tutup,Senin 09.00–17.00,Selasa 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"5,0",1,,2,https://geo1.ggpht.com/cbk?panoid=cq75XzQI27H821E2_EvPrQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=206.66676&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Kantor+KC+Proex+Jakarta+barat/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6f21a5d16ed:0xf161583650e28c91!8m2!3d-6.1869514!4d106.7889792"
PT.Pasifik Cipta Mandiri,"Komplek Puri Niaga III, Jl. Puri Kencana Blok M8 No.3F, RT.3/RW.7, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","Komplek Puri Niaga III, Jl. Puri Kencana Blok M8 No.3F, RT.3/RW.7, Kembangan Sel., Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11610,RQ53+VG,pcman.co.id,(021) 58351035,"-6.1903004, 106.7538355",Perusahaan Media,"Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30,Selasa 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,"4,4",14,,0,https://geo2.ggpht.com/cbk?panoid=PBE2tlqKUUxDpi6jDysNyw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=349.56967&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.Pasifik+Cipta+Mandiri/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7118cf6a37b:0x3c02f3e6e6ca6fa7!8m2!3d-6.1903004!4d106.7538355"
Panca Budi Idaman,"Jl. Peternakan III No.36-37 Kapuk Cengkareng Jakarta Barat DKI Jakarta, RT.3/RW.7, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11720","Jl. Peternakan III No.36-37 Kapuk Cengkareng Jakarta Barat DKI Jakarta, RT.3/RW.7, Kapuk, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11720,,pancabudi.com,0812-9252-456,"-6.1470436, 106.7659336",,,N,,,,2,https://lh5.googleusercontent.com/p/AF1QipM15XeXACcXEhyM8XwG4ntmFAdx1WOQjZyI9V1j=w426-h240-k-no,"https://www.google.com/maps/place/Panca+Budi+Idaman/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7d2120a7fbb:0x191ec0fe575ce9a8!8m2!3d-6.1470436!4d106.7659336"
Unifam Tower,"Jl. Panjang, RT.2/RW.7, North Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520","Jl. Panjang, RT.2/RW.7, North Kedoya, Kebonjeruk",West Jakarta City,Jakarta,11520,RQG8+38,,,"-6.1748036, 106.7657603",Kantor Perusahaan,,N,"4,2",48,,46,https://lh5.googleusercontent.com/p/AF1QipPw9WV_OXts39nzU6lbW1e_E61v3JUY8duGzVhF=w408-h544-k-no,"https://www.google.com/maps/place/Unifam+Tower/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7ae0521b0b3:0x4dd95bcc55589979!8m2!3d-6.1748036!4d106.7657603"
PT Nopco Paper Technology,"Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ2X+5X,,(021) 5364411,"-6.1995852, 106.7999273",,"Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.00,Selasa 08.00–16.00. Sembunyikan jam buka untuk seminggu",N,,,,0,https://geo1.ggpht.com/cbk?panoid=2MbWvEpVMjyOo7bS9qi7fA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=326.91748&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Nopco+Paper+Technology/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6be79d16c7b:0xf38c01f30bdb1bb4!8m2!3d-6.1995852!4d106.7999273"
PT. Pulauintan Bajaperkasa Konstruksi,"Jl. Kb. Jambu No.7, RT.8/RW.1, Kapuk, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11720","Jl. Kb. Jambu No.7, RT.8/RW.1, Kapuk, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11720,VQ49+3P,pulauintan.com,(021) 5452489,"-6.144761, 106.76937",Perusahaan Konstruksi,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu 08.00–13.00,Minggu 09.00–19.00,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",181,,201,https://lh5.googleusercontent.com/p/AF1QipPQi1eVa9YpLcyO8M6vNRDoBbzV8Nzu1VeDZ9c2=w408-h269-k-no,"https://www.google.com/maps/place/PT.+Pulauintan+Bajaperkasa+Konstruksi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f59a184905c3:0x88d9ed6a99cb9752!8m2!3d-6.144761!4d106.76937"
Jasindo,"Jl. Tj. Duren Barat No.2-P, RT.2/RW.9, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510","Jl. Tj. Duren Barat No.2-P, RT.2/RW.9, Duri Kepa, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11510,RQGH+H7,,(021) 5689370,"-6.173622, 106.7782152",Perusahaan Asuransi,,N,"5,0",1,,0,https://geo3.ggpht.com/cbk?panoid=WsOaXMQvu1Ip_nup6EnSLg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=1.5474339&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Jasindo/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f656c6fef827:0x34657d6b53ecfd19!8m2!3d-6.173622!4d106.7782152"
PT. Sinar Mutiara EPC,"Jl. Srengseng Raya No.60, RT.3/RW.3, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630","Jl. Srengseng Raya No.60, RT.3/RW.3, Srengseng, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11630,QQM6+X3,mutiaraepc.com,(021) 58909589,"-6.2150748, 106.7601297",Kantor Perusahaan,"Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.00,Sabtu 08.00–13.00,Minggu Tutup,Senin 08.00–16.00,Selasa 08.00–16.00. Sembunyikan jam buka untuk seminggu",Y,"5,0",4,,0,https://geo2.ggpht.com/cbk?panoid=57z54HtT_0cJfmTU3dhYuQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=78.11436&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Sinar+Mutiara+EPC/@-6.2150748,106.6900919,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f72de900da3d:0xd82cf978b3bd7d60!8m2!3d-6.2150748!4d106.7601297"
Talenta by Mekari,"Neo Soho, Podomoro City, Jl Jend, Jl. Letjen S. Parman, RT.3/RW.5, Tj. Duren Utara, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","Neo Soho, Podomoro City, Jl Jend, Jl. Letjen S. Parman, RT.3/RW.5, Tj. Duren Utara, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470,RQGQ+3X,talenta.co,(021) 50501500,"-6.1748324, 106.7899324",Perusahaan Software,"Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00,Selasa 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,2",71,,8,https://lh5.googleusercontent.com/p/AF1QipMosbaLbgMm0ggDd3MNdj5EM2mwVv5mWxPsDzeF=w408-h544-k-no,"https://www.google.com/maps/place/Talenta+by+Mekari/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f65995dd78ff:0x99a7742c2b22af46!8m2!3d-6.1748324!4d106.7899324"
PT. Farmasi Laurel,"Jl. Kebon Jeruk XVIII No. 6-A Maphar Taman Sari Jakarta Barat DKI Jakarta, RT.8/RW.6, Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160","Jl. Kebon Jeruk XVIII No. 6-A Maphar Taman Sari Jakarta Barat DKI Jakarta, RT.8/RW.6, Maphar, Kec. Taman Sari",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11160,RRVC+4J,,(021) 6297562,"-6.1572144, 106.8215409",,,N,,,,0,https://geo1.ggpht.com/cbk?panoid=b9Fpy5PgP-jsw9v6KRqyvg&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=67.00713&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Farmasi+Laurel/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f5de39d4c69d:0xb795a28a156c226f!8m2!3d-6.1572144!4d106.8215409"
Sinar Pancasurya. PT,"Komplek Industri Daan Mogot Prima Jl. Daan Mogot Raya Km. 12.8 Kav. K 9 No. 3, RT.8/RW.2, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740","Komplek Industri Daan Mogot Prima Jl. Daan Mogot Raya Km. 12.8 Kav. K 9 No. 3, RT.8/RW.2, Rw. Buaya, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11740,RPRQ+J4,sps.co.id,(021) 54376076,"-6.1584558, 106.7378016",Perusahaan Pengemasan,,N,"3,4",7,,2,https://lh5.googleusercontent.com/p/AF1QipO1ih6x_VEszZ8e_Yd5ZvjRLP2fG_-NvfhqieaO=w408-h296-k-no,"https://www.google.com/maps/place/Sinar+Pancasurya.+PT/@-6.1584558,106.6677638,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7edb1765f01:0x2630176b820601e8!8m2!3d-6.1584558!4d106.7378016"
Heinz ABC Indonesia,"8, Jl. Daan Mogot KM. 11 No.5, RT.5/RW.8, Kedaung Kali Angke, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11710","8, Jl. Daan Mogot KM. 11 No.5, RT.5/RW.8, Kedaung Kali Angke, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11710,RPVX+FW,heinzabc.co.id,(021) 54389999,"-6.156296, 106.7497721",Kantor Perusahaan,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu 08.00–12.00,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,3",65,,15,https://lh5.googleusercontent.com/p/AF1QipMHgTG1uTjiFscsvsYMogEC3pM9kAHW7Yvjde-V=w408-h544-k-no,"https://www.google.com/maps/place/Heinz+ABC+Indonesia/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7ca1570e24d:0x5446e3829b20129c!8m2!3d-6.156296!4d106.7497721"
PT PGN LNG INDONESIA,"Jl. Kyai H. Zainul Arifin No.20, RT.8/RW.7, Petojo Utara, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11140","Jl. Kyai H. Zainul Arifin No.20, RT.8/RW.7, Petojo Utara, Kec. Taman Sari",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11140,RRQ7+RV,pgnlng.co.id,(021) 29037505,"-6.1603897, 106.8147191",Perusahaan Gas,"Rabu 07.30–16.30,Kamis 07.30–16.30,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 07.30–16.30,Selasa 07.30–16.30. Sembunyikan jam buka untuk seminggu",Y,"4,7",28,,9,https://lh5.googleusercontent.com/p/AF1QipPiz-581JUb9OqDOdpZgDuAtvn3LWGc_IlL3_Jc=w436-h240-k-no,"https://www.google.com/maps/place/PT+PGN+LNG+INDONESIA/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f675966dfe73:0xb97b3a5764c8cef7!8m2!3d-6.1603897!4d106.8147191"
BPJS Ketenagakerjaan Jakarta Grogol,"Gedung CIMB Niaga, Jl. Daan Mogot No.95C, RW.5, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510","Gedung CIMB Niaga, Jl. Daan Mogot No.95C, RW.5, Duri Kepa, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11510,RQPG+97,bpjsketenagakerjaan.go.id,(021) 5664269,"-6.1640113, 106.775721",Perusahaan Asuransi,"Rabu 08.30–15.30,Kamis 08.30–15.30,Jumat 08.30–15.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–15.30,Selasa 08.30–15.30. Sembunyikan jam buka untuk seminggu",N,"4,1",720,,138,https://lh5.googleusercontent.com/p/AF1QipNR4vRyaoaY90IUY8_BzXe9cuu1xPMSN-GL2B7u=w408-h544-k-no,"https://www.google.com/maps/place/BPJS+Ketenagakerjaan+Jakarta+Grogol/@-6.1640113,106.7056832,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f64b450e7c3b:0x7f874cc69546f194!8m2!3d-6.1640113!4d106.775721"
Bangun Nusantara Jayamakmur,"Komplek Jelambar Kavling Polri Blok A-15 No. 359-A, Jelambar, RT.2/RW.1, Jelambar, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460","Komplek Jelambar Kavling Polri Blok A-15 No. 359-A, Jelambar, RT.2/RW.1, Jelambar, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11460,RQQM+FG,,(021) 5668902,"-6.161356, 106.783805",Kantor Perusahaan,,N,"5,0",3,,0,https://geo1.ggpht.com/cbk?panoid=ry3dx-Tfkj7j6Xtrx6o7Uw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=196.92053&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Bangun+Nusantara+Jayamakmur/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f63995071249:0x369450b65e2b4561!8m2!3d-6.161356!4d106.783805"
Sinar Mutiara Indah. PT,"Jl. Srengseng Raya No.59, RT.6/RW.5, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630","Jl. Srengseng Raya No.59, RT.6/RW.5, Srengseng, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11630,QQM6+X2,,(021) 58909590,"-6.2150822, 106.7601196",Perusahaan Konstruksi,,N,"4,3",18,,7,https://lh5.googleusercontent.com/p/AF1QipO89DHUSihgAlUIPDiQ9lYd_fRK2Fcaj_ATq1y4=w408-h544-k-no,"https://www.google.com/maps/place/Sinar+Mutiara+Indah.+PT/@-6.2150822,106.6900818,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f724d35a0a63:0xef83faff5853c5fa!8m2!3d-6.2150822!4d106.7601196"
PT. PIONEERINDO GOURMET INTERNATIONAL. Tbk,"Jl. Palmerah Utara No.100, RT.1/RW.7, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Palmerah Utara No.100, RT.1/RW.7, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQVW+78,cfcindonesia.com,(021) 53668999,"-6.2068635, 106.7958541",Kantor Perusahaan,"Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30,Selasa 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"4,2",59,,3,https://lh5.googleusercontent.com/p/AF1QipNdFOeR_ivAuUoyIxw-Imvso1sEL3aZwLdanSr4=w408-h544-k-no,"https://www.google.com/maps/place/PT.+PIONEERINDO+GOURMET+INTERNATIONAL.+Tbk/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6b86aab9c53:0x1c543665581806e!8m2!3d-6.2068635!4d106.7958541"
Astra Internasional,"Central Park Lt. LG, Jl. Let Jend S Parman, Kav. 28, Tanjung Duren Selatan, Grogol petamburan, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Central Park Lt. LG, Jl. Let Jend S Parman, Kav. 28, Tanjung Duren Selatan, Grogol petamburan, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQFR+CM,astra.co.id,(021) 29312000,"-6.176491, 106.7917014",Kantor Perusahaan,,N,"5,0",2,,3,https://lh5.googleusercontent.com/p/AF1QipNEbdxCb_12l2GysP91FBKre-dMCnXylr0a6uqX=w408-h544-k-no,"https://www.google.com/maps/place/Astra+Internasional/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f65fba1aa07d:0xee42d73947a8dca7!8m2!3d-6.176491!4d106.7917014"
PT. Ingredia Sukses Abadi,"Jl. Kedoya Raya No.28A, RT.1/RW.3, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jl. Kedoya Raya No.28A, RT.1/RW.3, Kedoya Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQC4+5X,ingredia.co.id,(021) 58352290,"-6.1795475, 106.7574542",,"Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00,Selasa 09.00–17.00. Sembunyikan jam buka untuk seminggu",Y,,,,2,https://geo2.ggpht.com/cbk?panoid=gTfCtwXytYJHAOQilbyM0A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=90.77656&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Ingredia+Sukses+Abadi/@-6.1795475,106.6874164,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f7a584c2673b:0x3e776d3195292852!8m2!3d-6.1795475!4d106.7574542"
PT MAKMUR META GRAHA DINAMIKA,"Komplek Pergudangan Semanan Megah Kav. 12, Jl. Daan Mogot No.KM. 18, RT.2/RW.4, Semanan, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11850","Komplek Pergudangan Semanan Megah Kav. 12, Jl. Daan Mogot No.KM. 18, RT.2/RW.4, Semanan, Kec. Kalideres",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11850,RMMR+58,makmurmeta.co.id,(021) 5447796,"-6.167016, 106.6908459",Kantor Perusahaan,,Y,"4,2",13,,4,https://lh5.googleusercontent.com/p/AF1QipNLq0Q60Gg0mdMX0eVbTg2WJiqbYzpDarAkR0U=w426-h240-k-no,"https://www.google.com/maps/place/PT+MAKMUR+META+GRAHA+DINAMIKA/@-6.167016,106.6208081,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f844f9915b7b:0xefc326b2e1cadffd!8m2!3d-6.167016!4d106.6908459"
PT Asuransi Jasa Indonesia KC Jakarta S Parman,"Grand Slipi Tower, Jalan Jend. S. Parman No.22-24, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Grand Slipi Tower, Jalan Jend. S. Parman No.22-24, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+J9,jasindo.co.id,(021) 29022245,"-6.2009934, 106.7984956",Perusahaan Asuransi,"Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00,Selasa 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",8,,3,https://lh5.googleusercontent.com/p/AF1QipMoQhbkTOKSKSqqMus_H07pn2l3soqkk-Fjop8R=w426-h240-k-no,"https://www.google.com/maps/place/PT+Asuransi+Jasa+Indonesia+KC+Jakarta+S+Parman/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+graha+matapel+jakarta+barat!3m4!1s0x2e69f6beed08e463:0x7228540f268927fd!8m2!3d-6.2009934!4d106.7984956"
