BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
Telkom Jakarta Barat,"Jl. Letjen S. Parman, RT.1/RW.7, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Letjen S. Parman, RT.1/RW.7, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQFR+WX,telkom.co.id,,"-6.175163, 106.7924386",Kantor Perusahaan,,N,"5,0",1,,0,https://geo1.ggpht.com/cbk?panoid=7WCkPIb7aBicr1MIll7Hag&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=225.15263&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Telkom+Jakarta+Barat/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f76e99b1f7d9:0xfbc37e931368b21d!8m2!3d-6.175163!4d106.7924386"
Bani Inti Gana. PT,"Pertokoan Sunrise Garden Blok X No.1 Lantai 2, JL. Panjang, Kedoya, RT.15/RW.7, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Pertokoan Sunrise Garden Blok X No.1 Lantai 2, JL. Panjang, Kedoya, RT.15/RW.7, Kedoya Utara, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQJ8+67,,(021) 5635972,"-6.169478, 106.765656",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=lhv-q7yYculKm-rJ8pMreQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=184.59384&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Bani+Inti+Gana.+PT/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7adc2f45151:0x694ed9fbce57c4ba!8m2!3d-6.169478!4d106.765656"
"Metaplas Harmoni, PT.","Perkantoran Kedoya Elok Plaza Blok DE 6-7 7, Jl. Panjang, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk, DKI Jakarta, Daerah Khusus Ibukota Jakarta 11520","Perkantoran Kedoya Elok Plaza Blok DE 6-7 7, Jl. Panjang, RT.19/RW.4, Kedoya Sel., Kec. Kb. Jeruk",DKI Jakarta,Daerah Khusus Ibukota Jakarta,11520,RQ79+R4,metaplas.co.id,(021) 5812795,"-6.185441, 106.767778",Pemasok Peralatan Telekomunikasi,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"5,0",1,,0,https://geo3.ggpht.com/maps/photothumb/fd/v1?bpb=ChAKDnNlYXJjaC5UQUNUSUxFEkAKEgnphl4b8_dpLhGksEbo6OxNjhIKDUsoUPwV0nijPxoSCR8GaiwC92kuEbVbDDzfdN5lKgoNNi1Q_BVUeKM_GgYI8AEQmAM&gl=ID,"https://www.google.com/maps/place/Metaplas+Harmoni,+PT./@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7f31b5e86e9:0x8e4dece8e846b0a4!8m2!3d-6.185441!4d106.767778"
PT.Rama Makmur Sentosa ( Bp.Ramses ),"Jl. Gedong Panjang I No.19, RT.5/RW.10, Pekojan, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11240","Jl. Gedong Panjang I No.19, RT.5/RW.10, Pekojan, Kec. Tambora",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11240,VR84+9F,,(021) 6904343,"-6.1340614, 106.8062094",Kantor Perusahaan,"Selasa 08.30–17.00,Rabu 08.30–17.00,Kamis 08.30–17.00,Jumat 08.30–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.00. Sembunyikan jam buka untuk seminggu",N,"4,9",7,,3,https://lh5.googleusercontent.com/p/AF1QipNjjwO5h1LhvfKTg9ka_A9GZnAvUSlKJdb5EeI=w408-h680-k-no,"https://www.google.com/maps/place/PT.Rama+Makmur+Sentosa+(+Bp.Ramses+)/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e6a1df829a657b5:0xd01abd8e791caeab!8m2!3d-6.1340614!4d106.8062094"
Unio - Serviced & Virtual Offices,"AKR Tower #16A, Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","AKR Tower #16A, Jl. Panjang No.5, RT.11/RW.10, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ59+H5,unio.co.id,0815-8480-5600,"-6.1910327, 106.7678775",,"Selasa 08.00–17.30,Rabu 08.00–17.30,Kamis 08.00–17.30,Jumat 08.00–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.30. Sembunyikan jam buka untuk seminggu",Y,,,,2,https://geo2.ggpht.com/cbk?panoid=8HiMGAvMonvgNTJQF4pBdQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=175.7754&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Unio+-+Serviced+%26+Virtual+Offices/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f74b82732eb9:0x893e7a2cb7b2867a!8m2!3d-6.1910327!4d106.7678775"
PT Citra Wahana Sekar Buana,"JL. Panjang 68 Ruko Graha Arteri Mas Kav 2611520, RT.19/RW.4, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520","JL. Panjang 68 Ruko Graha Arteri Mas Kav 2611520, RT.19/RW.4, South Kedoya, Kebonjeruk",West Jakarta City,Jakarta,11520,RQ88+9W,cwsb.co.id,(021) 5800118,"-6.1840424, 106.7672936",Toko Alat Listrik,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"5,0",4,,5,https://lh5.googleusercontent.com/p/AF1QipOtTKe3SzA6OQKtG7ycpbcAV0DJOFpMOsaSAS9-=w408-h282-k-no,"https://www.google.com/maps/place/PT+Citra+Wahana+Sekar+Buana/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7abeb4b9dc7:0xef1e9765cd47ff7f!8m2!3d-6.1840424!4d106.7672936"
Hartono Istana Teknologi,"Jl. Slipi II No.15, RT.6/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Slipi II No.15, RT.6/RW.1, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RR53+CM,polytron.co.id,(021) 5322663,"-6.1914311, 106.8042489",Kantor Perusahaan,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"4,3",56,,7,https://lh5.googleusercontent.com/p/AF1QipMjNjS9uQspjoW7N5b5h9PcpmcKmnT9uwyEqGOl=w408-h725-k-no,"https://www.google.com/maps/place/Hartono+Istana+Teknologi/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f697d753f805:0xd83c1205a9b58081!8m2!3d-6.1914311!4d106.8042489"
The Vida Office Buiding,"Jl. Raya Perjuangan no 8, RT.1/RW.7, Kebon Jeruk, Jakarta, RT.1/RW.7, Kb. Jeruk, Kec. Kb. Jeruk, DKI Jakarta, Daerah Khusus Ibukota Jakarta 11530","Jl. Raya Perjuangan no 8, RT.1/RW.7, Kebon Jeruk, Jakarta, RT.1/RW.7, Kb. Jeruk, Kec. Kb. Jeruk",DKI Jakarta,Daerah Khusus Ibukota Jakarta,11530,RQ55+GV,gunasland.com,(021) 29022323,"-6.1912419, 106.7596655",Pengembang Realestat,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,5",157,,45,https://lh5.googleusercontent.com/p/AF1QipMoRFL1Ba4QRHjJ3h_Df9xMbxmsntQ1UIPjla-E=w408-h725-k-no,"https://www.google.com/maps/place/The+Vida+Office+Buiding/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f71955eae421:0xc0df35898597044a!8m2!3d-6.1912419!4d106.7596655"
Citra Makmur Bina Sahabat,"Hooseki Building, Jl. Panjang No.63, Kedoya Selatan, Duri Kepa, RT.6/RW.1, Kedoya Sel., Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510","Hooseki Building, Jl. Panjang No.63, Kedoya Selatan, Duri Kepa, RT.6/RW.1, Kedoya Sel., Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11510,RQ79+2G,citramakmur.co.id,(021) 29408888,"-6.187478, 106.768855",Konsultan Perlindungan Kebakaran,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"3,3",12,,9,https://lh5.googleusercontent.com/p/AF1QipPWpsvm1qc4fbVmEiEYjwSlwHCtW7NlLnWoT-yx=w408-h306-k-no,"https://www.google.com/maps/place/Citra+Makmur+Bina+Sahabat/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7024e619473:0xb7d2caabfeed5ba1!8m2!3d-6.187478!4d106.768855"
Orang Tua Group,"Jl. Lkr. Luar Barat No.Kav 35-36, RT.1/RW.3, Rw. Buaya, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11740","Jl. Lkr. Luar Barat No.Kav 35-36, RT.1/RW.3, Rw. Buaya, Kecamatan Cengkareng",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11740,RPMH+G5,ot.id,(021) 58397888,"-6.1661544, 106.7278899",Kantor Perusahaan,"Selasa 07.30–17.00,Rabu 07.30–17.00,Kamis 07.30–17.00,Jumat 07.30–17.00,Sabtu Tutup,Minggu Tutup,Senin 07.30–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",238,,75,https://lh5.googleusercontent.com/p/AF1QipNpo188K0XdAAXr2R7mBwHA1tOBFyHPP1MZh1Oj=w426-h240-k-no,"https://www.google.com/maps/place/Orang+Tua+Group/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f7ebea8d61d1:0x2b7fe4e094742af8!8m2!3d-6.1661544!4d106.7278899"
Konter Ritel SAP Express,"Jl. Anggrek Cendrawasih Raya No.Rt 004/003, RT.4/RW.3, Kemanggisan, Palmerah, West Jakarta City, Jakarta 11480","Jl. Anggrek Cendrawasih Raya No.Rt 004/003, RT.4/RW.3, Kemanggisan, Palmerah",West Jakarta City,Jakarta,11480,RQ3W+56,sap-express.id,(021) 22806611,"-6.1970371, 106.7955698",,,N,,,,0,https://geo0.ggpht.com/cbk?panoid=9SfE8MkzIJ3MtLGS0TtjcA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=54.07232&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Konter+Ritel+SAP+Express/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f757012a29f9:0x495766815c7197b5!8m2!3d-6.1970371!4d106.7955698"
Plaza Erajaya,"Jl. Bandengan Sel. No.19-20, RT.11/RW.5, Pekojan, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11240","Jl. Bandengan Sel. No.19-20, RT.11/RW.5, Pekojan, Kec. Tambora",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11240,VR73+9G,erajaya.com,(021) 6905788,"-6.1366151, 106.8038082",Kantor Perusahaan,"Selasa 09.00–18.00,Rabu 09.00–18.00,Kamis 09.00–18.00,Jumat 09.00–18.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–21.00. Sembunyikan jam buka untuk seminggu",N,"4,4",425,,112,https://lh5.googleusercontent.com/p/AF1QipOanRSoeDqxWvtvlls8Z28ravFJ7b3s6hwBU6rZ=w408-h550-k-no,"https://www.google.com/maps/place/Plaza+Erajaya/@-6.2087449,106.7142637,11z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+jalan+panjang+jakarta+barat!3m4!1s0x2e69f61d7b5c9415:0x934fc6547a544f11!8m2!3d-6.1366151!4d106.8038082"
