BusinessName,FullAddress,StreetAddress,City,State,Zip,PlusCode,Website,Phone,LatLong,Category,Hours,IsClaimed,Rating,ReviewCount,Amenities,NumberOfPhotos,ImageURL,URL
PT Gudang Garam Tbk Corporate - Kediri,"Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Raya Kb. Jeruk No.63, RT.8/RW.1, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,,gudanggaramtbk.com,(021) 4201806,"-6.1989451, 106.7647823",Kantor Perusahaan,,N,"4,5",4,,0,https://geo1.ggpht.com/cbk?panoid=b0N1vxhHxXekV2DArFVtVA&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=178.05753&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Gudang+Garam+Tbk+Corporate+-+Kediri/@-6.1989451,106.6947445,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f721ff7861cf:0x25c699d698232014!8m2!3d-6.1989451!4d106.7647823"
Agen Wahana Prestasi Logistik Srengseng Jakarta Barat,"Jl. Sawah Balong I No.117, RT.4/RW.6, Srengseng, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11630","Jl. Sawah Balong I No.117, RT.4/RW.6, Srengseng, Kec. Kembangan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11630,QQR5+6C,,0878-7863-5608,"-6.2094856, 106.7585878",Kantor Perusahaan,"Selasa 09.00–21.00,Rabu 09.00–21.00,Kamis 09.00–21.00,Jumat 09.00–21.00,Sabtu 09.00–21.00,Minggu 09.00–21.00,Senin 09.00–21.00. Sembunyikan jam buka untuk seminggu",N,"2,8",4,,4,https://lh5.googleusercontent.com/p/AF1QipN07XbdOvy6FlJvRDvyBa29o4Y4FqbFy_Aixub4=w425-h240-k-no,"https://www.google.com/maps/place/Agen+Wahana+Prestasi+Logistik+Srengseng+Jakarta+Barat/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f7300192bab7:0xf3a0c542027c926d!8m2!3d-6.2094856!4d106.7585878"
Toyota Jakarta Barat,"Jl. Raya Kby. Lama, RT.1/RW.2, Grogol Utara, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 11560","Jl. Raya Kby. Lama, RT.1/RW.2, Grogol Utara, Kec. Kby. Lama",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,11560,QQGH+FC,toyota27.wordpress.com,0812-9407-8583,"-6.223831, 106.7785246",,,N,,,,0,https://geo3.ggpht.com/cbk?panoid=DwzasQE7uIi7tvbXjvEC0Q&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=98.55647&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Toyota+Jakarta+Barat/@-6.223831,106.7084868,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f12c276e2947:0x8d53f2b3377dafb!8m2!3d-6.223831!4d106.7785246"
Astra World,"Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520","Jl. Taman Ratu Indah, RT.11/RW.1, Duri Kepa, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11520,RQC8+9W,astra.co.id,0813-8738-1505,"-6.1790689, 106.7672577",,"Selasa Tutup,Rabu Tutup,Kamis Tutup,Jumat Tutup,Sabtu 08.00–07.00,Minggu Tutup,Senin 08.00–07.00. Sembunyikan jam buka untuk seminggu",N,,,,0,https://maps.gstatic.com/tactile/pane/default_geocode-1x.png,"https://www.google.com/maps/place/Astra+World/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f7008f20aa17:0xae84fd81075165f2!8m2!3d-6.1790689!4d106.7672577"
PT Total Bangun Persada Tbk,"Jl. Letjen S. Parman No.Kav. 106, RT.12/RW.3, Tomang, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11440","Jl. Letjen S. Parman No.Kav. 106, RT.12/RW.3, Tomang, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11440,RQFV+8Q,totalbp.com,(021) 5666999,"-6.1766661, 106.7944802",Perusahaan Konstruksi,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",Y,"4,5",299,,234,https://lh5.googleusercontent.com/p/AF1QipPa3orAjiR-bfWuKi0p7zVFAmw4wa_mKnCxSypi=w408-h306-k-no,"https://www.google.com/maps/place/PT+Total+Bangun+Persada+Tbk/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f660050af591:0xa0ca846938def3cb!8m2!3d-6.1766661!4d106.7944802"
PT. Global Visi Media,"Wisma 77 Lantai 9, Jalan Letjen. S. Parman Kav. 77, Palmerah, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77 Lantai 9, Jalan Letjen. S. Parman Kav. 77, Palmerah, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+2F,bolalob.com,(021) 29675920,"-6.1899363, 106.7987368",Perusahaan Media,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,3",9,,0,https://geo0.ggpht.com/cbk?panoid=F0EVFZ-1l4udo1NsLDAB8g&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=273.81363&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+Global+Visi+Media/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f692356a22b3:0x96ef0009f7faf057!8m2!3d-6.1899363!4d106.7987368"
PT PKG Lautan Indonesia,"Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Graha Indramas, Jl. Ks. Tubun No.77, RT.14/RW.5, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ2X+2W,lautan-luas.com,(021) 53673269,"-6.1998858, 106.7998149",Perusahaan Farmasi,"Selasa 08.00–16.00,Rabu 08.00–16.00,Kamis 08.00–16.00,Jumat 08.00–16.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.00. Sembunyikan jam buka untuk seminggu",Y,"5,0",1,,0,https://geo3.ggpht.com/cbk?panoid=znpkLoawhQfpEkTpo18Yvw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=265.8651&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+PKG+Lautan+Indonesia/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6be7ead5c61:0xd94fa5501c2dc0c3!8m2!3d-6.1998858!4d106.7998149"
PT. ALVINDO CATUR SENTOSA - Distributor Valve Flange Fitting Pipa Elbow Reducer Jakarta,"APL Tower, Jl. Letjen S. Parman No.Kav. 28, Grogol Petamburan, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470               Terletak di: PT Sindorim Surya Sejahtera (APL Tower Central Park)","APL Tower, Jl. Letjen S. Parman No.Kav. 28, Grogol Petamburan, Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470               Terletak di: PT Sindorim Surya Sejahtera (APL Tower Central Park),RQFR+W2,alvindocs.com,(021) 29339521,"-6.1751258, 106.7900132",Pemasok Pipa,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,4",29,,37,https://lh5.googleusercontent.com/p/AF1QipMkbFIQFMkdrCa7Ih87gP5WHKttXP_KnGTJrhcK=w426-h240-k-no,"https://www.google.com/maps/place/PT.+ALVINDO+CATUR+SENTOSA+-+Distributor+Valve+Flange+Fitting+Pipa+Elbow+Reducer+Jakarta/@-6.1751258,106.7199754,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68ab81592eb:0x85d14dfcef9ae7f5!8m2!3d-6.1751258!4d106.7900132"
PT. Indonesia Comnet Plus (icon+) Kantor Mampang,"Jl. Kh. Abdul Rochim, No. 1, Kuningan Barat, Mampang Prapatan, RT.9/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Jl. Kh. Abdul Rochim, No. 1, Kuningan Barat, Mampang Prapatan, RT.9/RW.1, Kuningan Bar., Kec. Mampang Prpt.",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12710,QR7C+P8,iconpln.co.id,(021) 5253019,"-6.2357331, 106.8208617",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,4",147,,41,https://lh5.googleusercontent.com/p/AF1QipNN5gLrGY7KVVVQTdYODMBY04TXTnm6p9fIT3mO=w408-h725-k-no,"https://www.google.com/maps/place/PT.+Indonesia+Comnet+Plus+(icon%2B)+Kantor+Mampang/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f3e0f88c3e35:0xaf09971f85088432!8m2!3d-6.2357331!4d106.8208617"
Media X Asia,"Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Jl. Letjen S. Parman No.77, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ6X+2F,,(021) 5348855,"-6.189933, 106.7987341",,,N,,,,0,https://geo0.ggpht.com/cbk?panoid=F0EVFZ-1l4udo1NsLDAB8g&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=274.39633&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Media+X+Asia/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f68c61279117:0xe30e281e26f496aa!8m2!3d-6.189933!4d106.7987341"
KHP Tubagus Angke PALYJA,"Jl. Tj. Duren Timur IV No.4, RT.8/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470","Jl. Tj. Duren Timur IV No.4, RT.8/RW.6, Tj. Duren Sel., Kec. Grogol petamburan",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11470,RQCM+PX,id.palyja.co.id,(021) 56968301,"-6.1782459, 106.7849592",Perusahaan Daerah Air Minum (PDAM,"Selasa 09.00–15.00,Rabu 09.00–15.00,Kamis 09.00–15.00,Jumat 09.00–15.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–15.00. Sembunyikan jam buka untuk seminggu",N,"1,9",10,,3,https://lh5.googleusercontent.com/p/AF1QipPbHIDWhyrfRidFV8dDIjAk0ks8QKyeJfp2Jrc=w408-h306-k-no,"https://www.google.com/maps/place/KHP+Tubagus+Angke+PALYJA/@-6.1782459,106.7149214,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6f5d6a9b541:0x90cec721c10251c1!8m2!3d-6.1782459!4d106.7849592"
Tokopedia Tower,"lantai 52 Tokopedia Tower Ciputra World 2, Jl. Prof. DR. Satrio No.Kav. 11, RT.3/RW.3, Karet Semanggi, Setia Budi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12950               Terletak di: Tokopedia Tower","lantai 52 Tokopedia Tower Ciputra World 2, Jl. Prof. DR. Satrio No.Kav. 11, RT.3/RW.3, Karet Semanggi, Setia Budi",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12950               Terletak di: Tokopedia Tower,QRH9+GQ,tokopedia.com,(021) 80647333,"-6.2211979, 106.819417",Kantor Perusahaan,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,3",1292,,1459,https://lh5.googleusercontent.com/p/AF1QipPODtTNda5i9Lfc11rh7Pb47q09DS9Iv0JqGQS5=w408-h306-k-no,"https://www.google.com/maps/place/Tokopedia+Tower/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f3fe6d0bc9a1:0x88011349eeaac6a3!8m2!3d-6.2211979!4d106.819417"
PT.MENARA ASIA GLOBAL,"Jl. Palmerah Utara I No.28C, RT.1/RW.16, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jl. Palmerah Utara I No.28C, RT.1/RW.16, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QQXX+56,hargapompa.com,(021) 53674785,"-6.20206, 106.798121",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,6",8,,70,https://lh5.googleusercontent.com/p/AF1QipNowgdJc0ReMI0Txuapx5MhcqFxXLqGSdX4S6D-=w408-h725-k-no,"https://www.google.com/maps/place/PT.MENARA+ASIA+GLOBAL/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6bec3aa42d5:0x2140f8df06f1dac!8m2!3d-6.20206!4d106.798121"
Cicil.co.id,"Jalan Letjen S. Parman No.24, RT.1/RW.4, Palmerah, RT.1/RW.4, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","Jalan Letjen S. Parman No.24, RT.1/RW.4, Palmerah, RT.1/RW.4, Palmerah, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11480,QRMJ+3H,cicil.co.id,,"-6.2173348, 106.8314815",Kantor Perusahaan,"Selasa 09.00–17.00,Rabu 09.00–17.00,Kamis 09.00–17.00,Jumat 09.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 09.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,3",6,,0,https://geo1.ggpht.com/cbk?panoid=2yQl6YjllMHPFmhb_c3j6w&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=88.90388&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Cicil.co.id/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6bef29554a9:0xf8c4d51835dfcdee!8m2!3d-6.2173348!4d106.8314815"
Bank BJB,"Wisma 77, Jl. Letjen S. Parman, RT.6/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","Wisma 77, Jl. Letjen S. Parman, RT.6/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ5X+R3,bankbjb.co.id,(021) 53662611,"-6.19045, 106.7977142",Bank,"Selasa 08.00–15.30,Rabu 08.00–15.30,Kamis 08.00–15.30,Jumat 08.00–15.30,Sabtu Tutup,Minggu Tutup,Senin 08.00–15.30. Sembunyikan jam buka untuk seminggu",Y,"4,1",11,,7,https://lh5.googleusercontent.com/p/AF1QipP4xZ0ROVwNe1Sh9nPLTZHD4lzZT1GdHYmR40nP=w408-h244-k-no,"https://www.google.com/maps/place/Bank+BJB/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f693021b5985:0x54beb66dd2fd15a!8m2!3d-6.19045!4d106.7977142"
BPJS Ketenagakerjaan Jakarta Menara Jamsostek,"Jl. Gatot Subroto, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","Jl. Gatot Subroto, RT.6/RW.1, Kuningan Bar., Kec. Mampang Prpt.",Kota Jakarta Selatan,Daerah Khusus Ibukota Jakarta,12710,QR8C+MH,bpjsketenagakerjaan.go.id,(021) 5279318,"-6.2333716, 106.821393",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,3",24,,62,https://lh5.googleusercontent.com/p/AF1QipPAKWdsCfqyy0Axlk9doBqCwQi5aznptnZ0PJjS=w426-h240-k-no,"https://www.google.com/maps/place/BPJS+Ketenagakerjaan+Jakarta+Menara+Jamsostek/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f304c27a9e41:0xf51828f342a7be12!8m2!3d-6.2333716!4d106.821393"
PT Indofood Asahi,"The City Tower, Jalan M.H. Thamrin No.81, Menteng, RT.1/RW.6, Dukuh Atas, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","The City Tower, Jalan M.H. Thamrin No.81, Menteng, RT.1/RW.6, Dukuh Atas, Menteng, Kec. Menteng",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10310,RR2F+7F,indofood.com,(021) 57958822,"-6.1992562, 106.8236894",Kantor Perusahaan,"Selasa 07.00–17.00,Rabu 07.00–17.00,Kamis 07.00–17.00,Jumat 07.00–17.00,Sabtu 07.00–17.00,Minggu Tutup,Senin 07.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,5",30,,8,https://lh5.googleusercontent.com/p/AF1QipMiIY1Ljv_AAjzVXcAtdD0i5JWlyDw6x-xQwIDr=w408-h544-k-no,"https://www.google.com/maps/place/PT+Indofood+Asahi/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f41f29570a85:0xff7d019ef325adee!8m2!3d-6.1992562!4d106.8236894"
PT. Astra International Tbk,"Menara Astra, Jl. Jend. Sudirman No.Kav. 5 - 6, RT.10/RW.11, Karet Tengsin, Tanahabang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220","Menara Astra, Jl. Jend. Sudirman No.Kav. 5 - 6, RT.10/RW.11, Karet Tengsin, Tanahabang",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10220,QRVC+4G,astra.co.id,(021) 5704949,"-6.2071339, 106.8213189",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,7",49,,147,https://lh5.googleusercontent.com/p/AF1QipNcCRhYAYzGw6GVvl-6mbo0aBZIDtK60aAJzuOm=w408-h244-k-no,"https://www.google.com/maps/place/PT.+Astra+International+Tbk/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f14e1d0fe801:0xda77ae180138296b!8m2!3d-6.2071339!4d106.8213189"
PT. ABDI REDJO TEKNIK LESTARI,"6°14'51.5""S 106°46'53., Jl. Tomang Banjir Kanal No.2, Jatipulo, Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11430","6°14'51.5""S 106°46'53., Jl. Tomang Banjir Kanal No.2, Jatipulo, Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11430,QQ2J+WH,,(021) 7269873,"-6.2476389, 106.7814444",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu 08.00–17.00,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"5,0",1,,0,https://geo1.ggpht.com/cbk?panoid=KrEb8JBi6_oeCz3vFkCDiw&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=124.1514&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT.+ABDI+REDJO+TEKNIK+LESTARI/@-6.2476389,106.7114066,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f11a9113b09b:0xab88056fd49652c3!8m2!3d-6.2476389!4d106.7814444"
Wisma IWI,"Jl. Arjuna Sel. No.75, RT.2/RW.12, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530","Jl. Arjuna Sel. No.75, RT.2/RW.12, Kb. Jeruk, Kec. Kb. Jeruk",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11530,RQ7H+4G,,(021) 5308637,"-6.187158, 106.7788482",Kantor Perusahaan,"Selasa 08.00–16.55,Rabu 08.00–16.55,Kamis 08.00–16.55,Jumat 08.00–16.55,Sabtu Tutup,Minggu Tutup,Senin 08.00–16.55. Sembunyikan jam buka untuk seminggu",N,"4,2",141,,206,https://lh5.googleusercontent.com/p/AF1QipMZPFrb_gtN2LMZCQZQgT4XVU86SQRD2tRCYWO0=w408-h654-k-no,"https://www.google.com/maps/place/Wisma+IWI/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f6fb23866e03:0x56b3ca4e45a6c504!8m2!3d-6.187158!4d106.7788482"
PT. Nippon Steel Indonesia,"Sentral Senayan II 201-2C Ground floor, Jalan. Asia Afrika No. 8, Gelora Bung Karno, Senayan, RT.1/RW.3, Gelora, Tanahabang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","Sentral Senayan II 201-2C Ground floor, Jalan. Asia Afrika No. 8, Gelora Bung Karno, Senayan, RT.1/RW.3, Gelora, Tanahabang",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10270,QQGX+8H,nipponsteel.com,(021) 29039210,"-6.2241476, 106.7989043",Kantor Perusahaan,"Selasa 08.30–17.30,Rabu 08.30–17.30,Kamis 08.30–17.30,Jumat 08.30–17.30,Sabtu Tutup,Minggu Tutup,Senin 08.30–17.30. Sembunyikan jam buka untuk seminggu",N,"4,7",3,,2,https://lh5.googleusercontent.com/p/AF1QipMhBW20yRhGhUfZMqTF99JiDgne3gstV91P3usf=w408-h544-k-no,"https://www.google.com/maps/place/PT.+Nippon+Steel+Indonesia/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f14bba51ce5b:0x2d0ed26d988cadac!8m2!3d-6.2241476!4d106.7989043"
Koperasi Pegawai Telkom Barata,"JL. Letjen S. Parman Kavling 8, RT.4/RW.3, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","JL. Letjen S. Parman Kavling 8, RT.4/RW.3, Slipi, Kec. Palmerah",Kota Jakarta Barat,Daerah Khusus Ibukota Jakarta,11410,RQ4W+XX,,(021) 56965336,"-6.192555, 106.797478",Koperasi,,N,"5,0",1,,0,https://geo3.ggpht.com/cbk?panoid=-sV4yBaUMeIkeUVViSCiTQ&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=67.23157&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Koperasi+Pegawai+Telkom+Barata/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f69380be7e2b:0xdf968cb5be1054c1!8m2!3d-6.192555!4d106.797478"
PT Combiphar,"Office 8 Building 27th floor, SCBD Lot. 28, Jl. Jenderal Sudirman Kav. 52-53, RT.8/RW.3, Senayan, Kec. Kby. Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 12190","Office 8 Building 27th floor, SCBD Lot. 28, Jl. Jenderal Sudirman Kav. 52-53, RT.8/RW.3, Senayan, Kec. Kby. Baru",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,12190,QRC4+87,combiphar.com,(021) 29333031,"-6.2291638, 106.8057126",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",Y,"4,6",24,,13,https://lh5.googleusercontent.com/p/AF1QipOWxYJjUSJDP3SJ2ystfNvQtLey4NXSoBBqGPLl=w408-h304-k-no,"https://www.google.com/maps/place/PT+Combiphar/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f15ac4d037fb:0x8892f54691a9c751!8m2!3d-6.2291638!4d106.8057126"
PT Dian Swastatika Sentosa Tbk,"Sinar Mas Land Plaza, Tower II, 27th Floor, Jalan M.H. Thamrin No. 51, Menteng, RT.9/RW.4, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350","Sinar Mas Land Plaza, Tower II, 27th Floor, Jalan M.H. Thamrin No. 51, Menteng, RT.9/RW.4, Gondangdia, Kec. Menteng",Kota Jakarta Pusat,Daerah Khusus Ibukota Jakarta,10350,RR5F+WF,dssa.co.id,(021) 31990258,"-6.1901367, 106.823721",Kantor Perusahaan,"Selasa 08.00–17.00,Rabu 08.00–17.00,Kamis 08.00–17.00,Jumat 08.00–17.00,Sabtu Tutup,Minggu Tutup,Senin 08.00–17.00. Sembunyikan jam buka untuk seminggu",N,"4,0",4,,0,https://geo2.ggpht.com/cbk?panoid=GEMis4LutVXMl-ez46BY7A&output=thumbnail&cb_client=search.TACTILE.gps&thumb=2&w=408&h=240&yaw=286.7636&pitch=0&thumbfov=100,"https://www.google.com/maps/place/PT+Dian+Swastatika+Sentosa+Tbk/@-6.2087587,106.7843124,12z/data=!4m8!1m2!2m1!1sperusahaan+di+dekat+wisma+77+jakarta+barat!3m4!1s0x2e69f42420c4a019:0x37c39087732e3aef!8m2!3d-6.1901367!4d106.823721"
